Tarih,Gun,Ay,Yil,GramAlis,GramSatis,CeyrekAlis,CeyrekSatis,CumhuriyetAlis,CumhuriyetSatis,YarimAlis,YarimSatis,TamAlis,TamSatis,Bilezik22Alis,Bilezik22Satis,Ayar14Alis,Ayar14Satis,Ayar18Alis,Ayar18Satis,ResatAlis,ResatSatis,GremseAlis,GremseSatis,HamitAlis,HamitSatis
19.5.2005,19,5,2005,18.6623,19.2939,29.7850,32.5000,122.6000,132.0000,59.5700,65.0000,119.1400,130.0000,17.0200,19.0000,10.6375,14.0000,13.2502,17.0000,121.6000,170.0000,297.8500,330.0000,121.6000,170.0000
20.5.2005,20,5,2005,18.5526,19.1623,29.6100,32.2500,121.8500,131.0000,59.2200,64.5000,118.4400,129.0000,16.9200,18.7500,10.5750,13.7500,13.1724,16.7500,120.8500,170.0000,296.1000,322.5000,120.8500,170.0000
21.5.2005,21,5,2005,18.5746,19.1842,29.6450,32.2500,122.0000,131.0000,59.2900,64.5000,118.5800,129.0000,16.9400,18.7500,10.5875,13.7500,13.1879,16.7500,121.0000,170.0000,296.4500,322.5000,121.0000,170.0000
22.5.2005,22,5,2005,18.5746,19.1842,29.6450,32.2500,122.0000,131.0000,59.2900,64.5000,118.5800,129.0000,16.9400,18.7500,10.5875,13.7500,13.1879,16.7500,121.0000,170.0000,296.4500,322.5000,121.0000,170.0000
23.5.2005,23,5,2005,18.6842,19.2500,29.8375,32.5000,122.7600,133.0000,59.6750,65.0000,119.3500,130.0000,17.0500,18.7500,10.6563,13.7500,13.2736,16.7500,122.7600,170.0000,298.3750,325.0000,122.7600,170.0000
24.5.2005,24,5,2005,18.6842,19.2500,29.8375,32.7500,122.7600,133.0000,59.6750,65.5000,119.3500,131.0000,17.0500,19.0000,10.6563,14.0000,13.2726,18.0000,122.7600,170.0000,298.3750,327.5000,122.7600,170.0000
25.5.2005,25,5,2005,18.6732,19.2829,29.8025,32.7500,122.6500,133.0000,59.6050,65.5000,119.2100,131.0000,17.0300,19.0000,10.6438,14.0000,13.2580,18.0000,121.6500,170.0000,298.0250,327.5000,121.6500,170.0000
26.5.2005,26,5,2005,18.6075,19.2281,29.6975,32.7500,122.2000,133.0000,59.3950,65.5000,118.7900,131.0000,16.9700,19.0000,10.6063,14.0000,13.2113,18.0000,121.2000,170.0000,296.9750,327.5000,121.2000,170.0000
27.5.2005,27,5,2005,18.6075,19.1404,29.6975,32.5000,122.2000,132.0000,59.3950,65.0000,118.7900,130.0000,16.9700,18.7500,10.6063,13.7500,13.2113,17.7500,121.2000,170.0000,296.8000,325.0000,121.2000,170.0000
28.5.2005,28,5,2005,18.6294,19.2171,29.7325,32.5000,122.4000,132.0000,59.4650,65.0000,118.9300,130.0000,16.9900,18.7500,10.6189,13.7500,13.2269,17.7500,121.4000,170.0000,297.3250,325.0000,121.4000,170.0000
29.5.2005,29,5,2005,18.6294,19.2171,29.7325,32.5000,122.4000,132.0000,59.4650,65.0000,118.9300,130.0000,16.9900,18.7500,10.6189,13.7500,13.2269,17.7500,121.4000,170.0000,297.3250,325.0000,121.4000,170.0000
30.5.2005,30,5,2005,18.4970,19.1070,29.5225,32.5000,121.4650,132.0000,59.0450,65.0000,118.0900,130.0000,16.8700,18.7500,10.6060,13.7500,13.1330,17.7500,120.4650,170.0000,295.2250,325.0000,120.4650,170.0000
31.5.2005,31,5,2005,18.1469,18.7895,29.0325,32.0000,119.5000,130.0000,58.0650,64.0000,116.1300,128.0000,16.5900,18.5000,10.3688,13.5000,12.9155,17.5000,118.5000,160.0000,290.3250,320.0000,118.5000,150.0000
1.6.2005,1,6,2005,18.2450,18.9000,29.1200,32.0000,119.8000,130.0000,58.2400,64.0000,116.4800,128.0000,16.6400,18.5000,10.4000,13.5000,12.9550,17.5000,118.8000,160.0000,291.2000,320.0000,118.8000,150.0000
2.6.2005,2,6,2005,18.3114,18.9211,29.2250,32.0000,120.2400,130.0000,58.4500,64.0000,116.9000,128.0000,16.7000,18.5000,10.4375,13.5000,13.0011,17.5000,119.2400,160.0000,292.2500,320.0000,119.2400,150.0000
3.6.2005,3,6,2005,18.5636,19.2171,29.6275,32.5000,122.0000,131.0000,59.2550,65.0000,118.5100,130.0000,16.9300,18.7500,10.5813,13.7500,13.1802,17.7500,121.0000,160.0000,296.2750,325.0000,121.0000,150.0000
4.6.2005,4,6,2005,18.5526,19.1952,29.6100,32.5000,121.8500,131.0000,59.2200,65.0000,118.4400,130.0000,16.9200,18.7500,10.5750,13.7500,13.1724,17.7500,120.8500,160.0000,296.1000,325.0000,120.8500,150.0000
5.6.2005,5,6,2005,18.5526,19.1952,29.6100,32.5000,121.8500,131.0000,59.2200,65.0000,118.4400,130.0000,16.9200,18.7500,10.5750,13.7500,13.1724,17.7500,120.8500,160.0000,296.1000,325.0000,120.8500,150.0000
6.6.2005,6,6,2005,18.7171,19.3260,29.8725,32.7500,122.9000,133.0000,59.7450,65.5000,119.4900,131.0000,17.0700,19.0000,10.6688,14.0000,13.2891,17.0000,121.9000,160.0000,298.7250,327.5000,121.9000,150.0000
7.6.2005,7,6,2005,18.6842,19.2930,29.8200,32.7500,122.7000,133.0000,59.6400,65.5000,119.2800,131.0000,17.0400,19.0000,10.2316,14.0000,13.2658,17.0000,121.7000,160.0000,298.2000,327.5000,121.7000,150.0000
8.6.2005,8,6,2005,18.7281,19.3377,29.8900,32.7500,122.9760,133.0000,59.7800,65.5000,119.5600,131.0000,17.0800,19.0000,10.6750,14.0000,13.2969,17.0000,121.9760,160.0000,298.9000,327.5000,121.9760,150.0000
9.6.2005,9,6,2005,18.6404,19.2500,29.7500,32.7500,122.4000,133.0000,59.5000,65.5000,119.0000,131.0000,17.0000,19.0000,10.6250,14.0000,13.2346,17.0000,121.4000,160.0000,297.5000,327.5000,121.4000,150.0000
10.6.2005,10,6,2005,18.6400,19.2500,29.7500,32.7500,122.4000,133.0000,59.5000,65.5000,119.0000,131.0000,17.0000,19.0000,10.6250,14.0000,13.2346,17.0000,121.4000,160.0000,297.5000,327.5000,121.4000,150.0000
11.6.2005,11,6,2005,18.7719,19.3816,29.9600,32.7500,123.2640,133.0000,59.9200,65.5000,119.8400,131.0000,17.1200,19.0000,10.7000,14.0000,13.3281,17.0000,122.2640,160.0000,299.6000,327.5000,122.2640,150.0000
12.6.2005,12,6,2005,18.7719,19.3816,29.9600,32.7500,123.2640,133.0000,59.9200,65.5000,119.8400,131.0000,17.1200,19.0000,10.7000,14.0000,13.3281,17.0000,122.2640,160.0000,299.6000,327.5000,122.2640,150.0000
13.6.2005,13,6,2005,18.9145,19.5570,30.1875,32.7500,124.2000,133.0000,60.3750,65.5000,120.7500,131.0000,17.2500,19.0000,10.7813,14.0000,13.4293,17.0000,123.2000,160.0000,301.8750,327.5000,123.2000,150.0000
14.6.2005,14,6,2005,18.9364,19.5461,30.2750,33.0000,124.3440,134.0000,60.5500,66.0000,121.0000,132.0000,17.3000,19.0000,10.8125,14.0000,13.4682,17.0000,123.3440,160.0000,302.2250,327.5000,123.3440,150.0000
15.6.2005,15,6,2005,18.9912,19.6000,30.3100,33.0000,124.7000,134.0000,60.6200,66.0000,121.2400,132.0000,13.4838,17.0000,10.8250,14.0000,17.3200,19.0000,123.7000,160.0000,303.1000,327.5000,123.7000,150.0000
16.6.2005,16,6,2005,19.0241,19.1886,30.3625,33.0000,124.9200,134.0000,60.7250,66.0000,121.4500,132.0000,17.3500,19.0000,10.8438,14.0000,13.5071,17.0000,123.9200,160.0000,303.6250,327.5000,123.9200,150.0000
17.6.2005,17,6,2005,19.1557,19.7982,30.5725,33.2500,125.8000,135.0000,61.1450,66.5000,122.2900,133.0000,17.4700,19.2500,10.9188,14.2500,13.6005,17.2500,124.8000,160.0000,305.7250,332.5000,124.8000,150.0000
18.6.2005,18,6,2005,19.1776,19.7873,30.6075,33.2500,125.9280,135.0000,61.6500,66.5000,122.7000,133.0000,17.4900,19.2500,10.9313,14.2500,13.6161,17.2500,124.9280,160.0000,306.0750,332.5000,124.9280,150.0000
19.6.2005,19,6,2005,19.1776,19.7873,30.6075,33.2500,125.9280,135.0000,61.6500,66.5000,122.7000,133.0000,17.4900,19.2500,10.9313,14.2500,13.6161,17.2500,124.9280,160.0000,306.0750,332.5000,124.9280,150.0000
20.6.2005,20,6,2005,19.2763,19.8860,30.7650,33.5000,126.6000,136.0000,61.5300,67.0000,123.0600,134.0000,17.5800,19.5000,10.9875,14.5000,13.6862,18.5000,125.6000,160.0000,307.6500,335.0000,125.6000,150.0000
21.6.2005,21,6,2005,19.1557,19.7654,30.5725,33.5000,125.7840,136.0000,61.1450,67.0000,122.2900,134.0000,17.4700,19.5000,10.9188,14.5000,13.6005,18.5000,124.7840,160.0000,305.7250,335.0000,124.7840,150.0000
22.6.2005,22,6,2005,19.1000,19.7100,30.4850,33.5000,125.5000,136.0000,60.9700,67.0000,121.9400,134.0000,17.4200,19.5000,10.8875,14.5000,13.5616,18.5000,124.5000,160.0000,304.8500,335.0000,124.5000,150.0000
23.6.2005,23,6,2005,19.2430,19.8530,30.7125,33.5000,126.3600,136.0000,61.4250,67.0000,122.8500,134.0000,17.5500,19.5000,10.9700,14.5000,13.6623,18.5000,125.3600,160.0000,307.1250,335.0000,125.3600,150.0000
24.6.2005,24,6,2005,19.1886,19.8311,30.6250,33.5000,126.0000,136.0000,61.2500,67.0000,122.5000,134.0000,17.5000,19.5000,10.9375,14.5000,13.6239,18.5000,125.0000,160.0000,306.2500,335.0000,125.0000,150.0000
25.6.2005,25,6,2005,19.2215,19.8311,30.6775,33.5000,126.2160,136.0000,61.3550,67.0000,122.7100,134.0000,17.5300,19.5000,10.9563,14.5000,13.6473,18.5000,125.2160,160.0000,306.7750,335.0000,125.2160,150.0000
26.6.2005,26,6,2005,19.2215,19.8311,30.6775,33.5000,126.2160,136.0000,61.3550,67.0000,122.7100,134.0000,17.5300,19.5000,10.9563,14.5000,13.6473,18.5000,125.2160,160.0000,306.7750,335.0000,125.2160,150.0000
27.6.2005,27,6,2005,19.1118,19.7200,30.5025,33.5000,125.5000,136.0000,61.0050,67.0000,122.0100,134.0000,17.4300,19.5000,10.8938,14.5000,13.5694,18.5000,124.5000,160.0000,305.0200,335.0000,124.5000,150.0000
28.6.2005,28,6,2005,18.9583,19.5680,30.2575,33.2500,124.5000,135.0000,60.5150,66.5000,121.0300,133.0000,17.2900,19.2500,10.8063,14.2500,13.4604,17.2500,123.5000,160.0000,302.5750,332.5000,123.5000,150.0000
29.6.2005,29,6,2005,18.9145,19.5241,30.1875,33.2500,124.2000,135.0000,60.3750,66.5000,120.7500,133.0000,17.2500,19.2500,10.7813,14.2500,13.4293,17.2500,123.2000,160.0000,301.8750,332.5000,123.2000,150.0000
30.6.2005,30,6,2005,18.8487,19.4583,30.0825,32.7500,123.7680,133.0000,60.1650,65.5000,120.3300,131.0000,10.7438,14.0000,13.3826,17.0000,17.1900,19.0000,122.7680,160.0000,300.8250,327.5000,122.7680,150.0000
1.7.2005,1,7,2005,18.6070,19.2500,29.7000,32.7500,122.1850,133.0000,59.4000,65.5000,118.8000,131.0000,16.9700,19.0000,10.6060,14.0000,13.2120,17.0000,121.1850,160.0000,297.0000,327.5000,121.1850,150.0000
2.7.2005,2,7,2005,18.5800,19.1900,29.6625,32.7500,122.0500,133.0000,59.3250,65.5000,118.6500,131.0000,16.9500,19.0000,10.5938,14.0000,13.1957,17.0000,121.0500,160.0000,296.6250,327.5000,121.0500,150.0000
3.7.2005,3,7,2005,18.5800,19.1900,29.6625,32.7500,122.0500,133.0000,59.3250,65.5000,118.6500,131.0000,16.9500,19.0000,10.5938,14.0000,13.1957,17.0000,121.0500,160.0000,296.6250,327.5000,121.0500,150.0000
4.7.2005,4,7,2005,18.5300,19.1200,29.5750,32.5000,121.7000,132.0000,59.1500,65.0000,118.3000,130.0000,16.9000,18.7500,10.5625,13.7500,13.1568,16.7500,120.7000,160.0000,295.7500,325.0000,120.7000,150.0000
5.7.2005,5,7,2005,18.4978,19.1075,29.5225,32.5000,121.4640,132.0000,59.0450,65.0000,118.0900,130.0000,16.8700,18.7500,10.5438,13.7500,13.1334,16.7500,120.4640,160.0000,295.2250,325.0000,120.4640,150.0000
6.7.2005,6,7,2005,18.4978,19.1075,29.5225,32.5000,121.4640,132.0000,59.0450,65.0000,118.0900,130.0000,16.8700,18.7500,10.5438,13.7500,13.1334,16.7500,120.4640,160.0000,295.2250,325.0000,120.4640,150.0000
7.7.2005,7,7,2005,18.6404,19.2596,29.7500,33.0000,122.4000,134.0000,59.5000,66.0000,119.0000,132.0000,17.0000,19.0000,10.6250,14.0000,13.2346,17.0000,121.4000,160.0000,297.5000,330.0000,121.4000,150.0000
8.7.2005,8,7,2005,18.4600,19.0700,29.4700,32.5000,121.2500,132.0000,58.9400,65.0000,117.8800,130.0000,16.8400,18.7500,10.5250,13.7500,13.1101,16.7500,120.2500,160.0000,294.7000,325.0000,120.2500,150.0000
9.7.2005,9,7,2005,18.4600,19.0700,29.4875,32.5000,121.1500,132.0000,58.9750,65.0000,117.9500,130.0000,16.8500,18.7500,10.5313,13.7500,13.1179,16.7500,121.1500,160.0000,294.8750,325.0000,120.1500,150.0000
10.7.2005,10,7,2005,18.4600,19.0700,29.4875,32.5000,121.1500,132.0000,58.9750,65.0000,117.9500,130.0000,16.8500,18.7500,10.5313,13.7500,13.1179,16.7500,121.1500,160.0000,294.8750,325.0000,120.1500,150.0000
11.7.2005,11,7,2005,18.4211,19.0300,29.4000,32.5000,120.9600,132.0000,58.8000,65.0000,117.6000,130.0000,16.8000,18.7500,10.5000,13.7500,13.0789,16.7500,119.9600,160.0000,294.0000,325.0000,119.9600,150.0000
12.7.2005,12,7,2005,18.3600,18.9700,29.3125,32.5000,120.6000,132.0000,58.6250,65.0000,117.2500,130.0000,16.7500,18.7500,10.4688,13.7500,13.0400,16.7500,119.6000,160.0000,293.1250,325.0000,119.6000,150.0000
13.7.2005,13,7,2005,18.2700,18.8600,29.1550,32.0000,120.0000,130.0000,58.3100,64.0000,116.6200,128.0000,16.6600,18.5000,10.4125,13.5000,12.9700,16.5000,119.0000,160.0000,291.5500,320.0000,119.0000,150.0000
14.7.2005,14,7,2005,18.2300,18.8400,29.1025,32.0000,119.7500,130.0000,58.2050,64.0000,116.4100,128.0000,16.6300,18.5000,10.3938,13.5000,12.9466,16.5000,118.7500,160.0000,291.0250,320.0000,118.7500,150.0000
15.7.2005,15,7,2005,18.0373,18.6469,10.2813,13.2500,118.4400,128.0000,57.5750,63.0000,115.1500,126.0000,28.7875,31.5000,12.8065,16.2500,16.4500,18.2500,117.4400,160.0000,287.8750,315.0000,117.4400,150.0000
16.7.2005,16,7,2005,18.1469,18.7566,28.9625,31.5000,119.1600,128.0000,57.9250,63.0000,115.8500,126.0000,16.5500,18.2500,10.3438,13.2500,12.8843,16.2500,118.1600,160.0000,289.6250,315.0000,118.1600,150.0000
17.7.2005,17,7,2005,18.1469,18.7566,28.9625,31.5000,119.1600,128.0000,57.9250,63.0000,115.8500,126.0000,16.5500,18.2500,10.3438,13.2500,12.8843,16.2500,118.1600,160.0000,289.6250,315.0000,118.1600,150.0000
18.7.2005,18,7,2005,18.1500,18.7500,28.9625,31.5000,119.2000,128.0000,57.9300,63.0000,115.8600,126.0000,16.5500,18.2500,10.3438,13.2500,12.8843,16.2500,118.2000,160.0000,289.6250,315.0000,118.2000,150.0000
19.7.2005,19,7,2005,18.0920,18.7000,28.8750,31.5000,118.8000,128.0000,57.7500,63.0000,115.5000,126.0000,16.5200,18.2500,10.3125,13.2500,12.8454,16.2500,117.8000,160.0000,288.7500,315.0000,117.8000,150.0000
20.7.2005,20,7,2005,18.1689,18.7785,28.9975,31.5000,119.3040,128.0000,58.0000,63.0000,116.0000,126.0000,16.5700,18.2500,10.3563,13.2500,12.8999,16.2500,118.3040,160.0000,289.9750,315.0000,118.3040,150.0000
21.7.2005,21,7,2005,18.1689,18.7785,28.9975,31.5000,119.3040,128.0000,58.0000,63.0000,116.0000,126.0000,16.5700,18.2500,10.3563,13.2500,12.8999,16.2500,118.3040,160.0000,289.9750,315.0000,118.3040,150.0000
22.7.2005,22,7,2005,18.3882,19.9970,29.3475,32.0000,120.7440,130.0000,58.6950,64.0000,117.3900,128.0000,16.7700,18.5000,10.4813,13.5000,13.0056,16.5000,119.7440,160.0000,293.4750,320.0000,119.7440,150.0000
23.7.2005,23,7,2005,18.3991,19.0080,29.3650,32.0000,120.8160,130.0000,58.7300,64.0000,117.4600,128.0000,16.7800,18.5000,10.4875,13.5000,13.0634,16.5000,119.8160,160.0000,293.6500,320.0000,119.8160,150.0000
24.7.2005,24,7,2005,18.3991,19.0080,29.3650,32.0000,120.8160,130.0000,58.7300,64.0000,117.4600,128.0000,16.7800,18.5000,10.4875,13.5000,13.0634,16.5000,119.8160,160.0000,293.6500,320.0000,119.8160,150.0000
25.7.2005,25,7,2005,18.3600,18.9700,29.3125,32.0000,120.6000,130.0000,58.6250,64.0000,117.2500,128.0000,16.7500,18.5000,10.4688,13.5000,13.0400,16.5000,119.6000,160.0000,293.1250,320.0000,119.6000,150.0000
26.7.2005,26,7,2005,18.3662,18.9759,29.3125,32.0000,120.6000,130.0000,58.6250,64.0000,117.2500,128.0000,16.7500,18.5000,10.4688,13.5000,13.0400,16.5000,119.6000,160.0000,293.1250,320.0000,119.6000,150.0000
27.7.2005,27,7,2005,18.2800,18.9200,29.1900,32.0000,120.0000,130.0000,58.3800,64.0000,116.7600,128.0000,16.6800,18.5000,10.4250,13.5000,12.9855,16.5000,119.0000,160.0000,291.9000,320.0000,119.0000,150.0000
28.7.2005,28,7,2005,18.3600,18.9700,29.3125,32.0000,120.6000,130.0000,58.6250,64.0000,117.2500,128.0000,16.7500,18.5000,10.4688,13.5000,13.0400,16.5000,119.6000,160.0000,293.1250,320.0000,119.6000,150.0000
29.7.2005,29,7,2005,18.3882,18.9978,29.3475,32.0000,120.7440,130.0000,58.6250,64.0000,117.2500,128.0000,16.7700,18.5000,10.4813,13.5000,13.0556,16.5000,119.7440,160.0000,293.4750,320.0000,119.7440,150.0000
30.7.2005,30,7,2005,18.4200,19.0300,10.5000,13.5000,121.0000,130.0000,29.4000,32.0000,117.6000,128.0000,58.8000,64.0000,13.0789,16.5000,16.8000,18.5000,120.0000,160.0000,294.0000,320.0000,120.0000,150.0000
31.7.2005,31,7,2005,18.4200,19.0300,10.5000,13.5000,121.0000,130.0000,29.4000,32.0000,117.6000,128.0000,58.8000,64.0000,13.0789,16.5000,16.8000,18.5000,120.0000,160.0000,294.0000,320.0000,120.0000,150.0000
1.8.2005,1,8,2005,18.3400,18.9500,29.2775,32.0000,120.5000,130.0000,58.5550,64.0000,117.1100,128.0000,16.7300,18.5000,10.4563,13.5000,13.0245,16.5000,119.5000,160.0000,292.7750,320.0000,119.5000,150.0000
2.8.2005,2,8,2005,18.4000,19.0000,29.4000,32.0000,121.0000,130.0000,58.8000,64.0000,117.6000,128.0000,16.8000,18.5000,10.5000,13.5000,13.0789,16.5000,120.0000,160.0000,294.0000,320.0000,120.0000,150.0000
3.8.2005,3,8,2005,18.4500,19.0600,29.4525,32.0000,121.2000,130.0000,58.9050,64.0000,117.7810,128.0000,16.8300,18.5000,10.5188,13.5000,13.1023,16.5000,120.2000,160.0000,294.5250,320.0000,120.2000,150.0000
4.8.2005,4,8,2005,18.5636,19.2061,29.6275,32.2500,121.8960,132.0000,59.2550,64.5000,118.5100,129.0000,16.9300,18.7500,10.5813,13.7500,13.1802,16.7500,120.8960,160.0000,296.2750,322.5000,120.8960,150.0000
5.8.2005,5,8,2005,18.5800,19.1900,29.6625,32.2500,122.0400,132.0000,59.3250,64.5000,118.6500,129.0000,16.9500,18.7500,10.5938,13.7500,13.1957,16.7500,121.0400,160.0000,296.6250,322.5000,121.0400,150.0000
